# avg.std,clstd,avgdegree.degreeSD.mindegree.maxdegree
-2.573089455948410209e-01,1.479159638486911565e-01,1.459727903383672420e-01,1.306399999999999828e+01,6.254992937005193987e+00,6.500000000000000000e+00,3.720000000000000284e+01
-2.598215642854030394e-01,1.492885751767719371e-01,1.468862854349414493e-01,1.306399999999999828e+01,6.254992937005193987e+00,6.500000000000000000e+00,3.720000000000000284e+01
-2.618580418521853637e-01,1.498640136039282034e-01,1.483283325053273705e-01,1.307199999999999918e+01,6.252794595292930246e+00,6.500000000000000000e+00,3.720000000000000284e+01
-2.642643289581473320e-01,1.516045317560100192e-01,1.478675934851601537e-01,1.307199999999999918e+01,6.252794595292930246e+00,6.500000000000000000e+00,3.720000000000000284e+01
-2.655483467441435153e-01,1.518530821874020664e-01,1.484193039113528845e-01,1.308000000000000185e+01,6.250814537097451939e+00,6.500000000000000000e+00,3.720000000000000284e+01
-2.662109366276769751e-01,1.529347946980483264e-01,1.494049372316611779e-01,1.309199999999999875e+01,6.256840822093699295e+00,6.500000000000000000e+00,3.720000000000000284e+01
-2.690305289213662521e-01,1.557685904384810971e-01,1.527516120311662451e-01,1.310399999999999920e+01,6.265068538032192436e+00,6.500000000000000000e+00,3.720000000000000284e+01
-2.700333946210365932e-01,1.565724268057524793e-01,1.529972332186807504e-01,1.310399999999999920e+01,6.265068538032192436e+00,6.500000000000000000e+00,3.720000000000000284e+01
-2.716719036217142835e-01,1.607133585778497964e-01,1.560701670186596668e-01,1.311599999999999611e+01,6.276757798744595718e+00,6.500000000000000000e+00,3.729999999999999716e+01
-2.731506825027382179e-01,1.628506800222705164e-01,1.573466454896946254e-01,1.312399999999999878e+01,6.279311517726392289e+00,6.500000000000000000e+00,3.729999999999999716e+01
-2.747993858863871930e-01,1.644655043787258963e-01,1.600144339468208554e-01,1.313199999999999967e+01,6.281861512139738757e+00,6.500000000000000000e+00,3.729999999999999716e+01
-2.781651014816826084e-01,1.670910189950174929e-01,1.622302604191888098e-01,1.313199999999999967e+01,6.281861512139738757e+00,6.500000000000000000e+00,3.729999999999999716e+01
-2.778045979907729501e-01,1.709631760690434044e-01,1.659227694980317247e-01,1.315199999999999747e+01,6.287869400360920125e+00,6.500000000000000000e+00,3.729999999999999716e+01
-2.805838088832521837e-01,1.736260843270541754e-01,1.680449756295469277e-01,1.316399999999999793e+01,6.286751409627767906e+00,6.500000000000000000e+00,3.729999999999999716e+01
