# avg.std,clstd,avgdegree.degreeSD.mindegree.maxdegree
-2.544066899825158656e-01,1.470551292792924292e-01,1.410705629404536698e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.544122997287875942e-01,1.490673540843607259e-01,1.425520238578163179e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.562177953034445177e-01,1.487703877739715574e-01,1.422571609987615671e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.591098566427600391e-01,1.504188547642910101e-01,1.440085012444778934e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.611411019053427873e-01,1.524917716094461306e-01,1.457240058356393531e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.635167605898456888e-01,1.537904402165362894e-01,1.469027564659494411e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.651325494998937882e-01,1.550839838363007317e-01,1.483071546303234567e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.663101994845970544e-01,1.563366021484261792e-01,1.497660813708261429e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.682357801507470607e-01,1.576766417585279689e-01,1.510719534915477280e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.709165095854509930e-01,1.589738301403376686e-01,1.529480285014374608e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.725166396600513519e-01,1.602316189014693082e-01,1.543321967784330173e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.742835187775923833e-01,1.607280465599476293e-01,1.547047482105641802e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.769940445401564144e-01,1.610348724888437666e-01,1.559760143122740639e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.781365508271296250e-01,1.616827214448864347e-01,1.564937720952015998e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.797055854713374479e-01,1.641076250021094862e-01,1.589261275553596475e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.809759028355299226e-01,1.657223776442490748e-01,1.602567295420860016e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.826394079531003856e-01,1.665074419747485102e-01,1.607743900295178774e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.849376762088495774e-01,1.685316643261581260e-01,1.619894407549506976e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.871796703241731308e-01,1.711882828673496337e-01,1.641321955257373510e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.894128553839531159e-01,1.717411905425936802e-01,1.649919201834057492e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.941782866121925299e-01,1.739357106029690014e-01,1.665064620744487189e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.951972650173576573e-01,1.771335008998652649e-01,1.697628728249108987e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.969896197576782360e-01,1.781702559971842237e-01,1.712427115451225779e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-2.960266985263106387e-01,1.823193124738519688e-01,1.762713680680192685e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.002343209121872691e-01,1.868345749488676266e-01,1.781850910078201511e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.025234695888595615e-01,1.895858067081010456e-01,1.803978019290627954e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.033672789901185607e-01,1.917709626107232668e-01,1.818020562880503788e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.061375703337002041e-01,1.939114752030214328e-01,1.830146278844231589e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.093375177620306671e-01,1.953194657150017499e-01,1.834914622847673704e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.123967029282873620e-01,1.945905616515391234e-01,1.833790032864717756e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.137438197822909336e-01,1.957951925745441968e-01,1.848917483077903712e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.135404561728963313e-01,1.995387263078604867e-01,1.871570012291463303e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.154805611088328798e-01,2.006977910476660243e-01,1.883035408051488280e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.177130509556453930e-01,2.007902912083018021e-01,1.878523207964843955e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.197350077126711598e-01,2.026192468834212834e-01,1.905093433592373042e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.214541772590040480e-01,2.066330687665354215e-01,1.943582010843363794e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.229873248857909052e-01,2.095395498403615497e-01,1.965237988477587794e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.246945534167405278e-01,2.100341880968880637e-01,1.974378340032683643e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.261044572930616448e-01,2.113708695560100603e-01,1.998180399709059141e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.297530025678076515e-01,2.127521245526301785e-01,1.999226979693881079e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.329755417467726297e-01,2.136952728606832941e-01,2.010443847513157800e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.356969573850495658e-01,2.135074115019569840e-01,2.005488282291631452e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
-3.356579562508584802e-01,2.185082666966273179e-01,2.048784784203041553e-01,1.303600000000000136e+01,6.476676932029695521e+00,6.799999999999999822e+00,3.720000000000000284e+01
