,state,parameter,scenario,value
7808,0.9623228946052084,stubbornness,random,0.2682608695652174
7809,0.8408988147509712,stubbornness,random,0.2682608695652174
7810,-0.9932089976279868,stubbornness,random,0.2682608695652174
7811,0.902438909607444,stubbornness,random,0.2682608695652174
7812,0.9739917369991312,stubbornness,random,0.2682608695652174
7813,0.1883040473072468,stubbornness,random,0.2682608695652174
7814,0.9048369387247968,stubbornness,random,0.2682608695652174
7815,0.9975118458229546,stubbornness,random,0.2682608695652174
7816,0.973451790902032,stubbornness,random,0.2682608695652174
7817,0.9730802874818816,stubbornness,random,0.2682608695652174
7818,0.6734284438985116,stubbornness,random,0.2682608695652174
7819,0.996797061447367,stubbornness,random,0.2682608695652174
7820,0.99238246677043,stubbornness,random,0.2682608695652174
7821,0.936108386790001,stubbornness,random,0.2682608695652174
7822,0.9970121826534434,stubbornness,random,0.2682608695652174
7823,0.8473918743341363,stubbornness,random,0.2682608695652174
7824,0.4866637876090733,stubbornness,random,0.2682608695652174
7825,-0.7651720691001545,stubbornness,random,0.2682608695652174
7826,0.9952762917402228,stubbornness,random,0.2682608695652174
7827,0.90725620443728,stubbornness,random,0.2682608695652174
7828,0.9735937635424604,stubbornness,random,0.2682608695652174
7829,0.8452436740736832,stubbornness,random,0.2682608695652174
7830,0.9958598891691668,stubbornness,random,0.2682608695652174
7831,0.9243393528431088,stubbornness,random,0.2682608695652174
7832,0.8023710702801142,stubbornness,random,0.2682608695652174
7833,-0.7787129329629001,stubbornness,random,0.2682608695652174
7834,0.9947251238099152,stubbornness,random,0.2682608695652174
7835,0.8207769414687807,stubbornness,random,0.2682608695652174
7836,0.9592825916796168,stubbornness,random,0.2682608695652174
7837,0.9771183795238262,stubbornness,random,0.2682608695652174
7838,0.6937227200649403,stubbornness,random,0.2682608695652174
7839,0.9673867959177666,stubbornness,random,0.2682608695652174
7840,0.7490176981448906,stubbornness,random,0.2682608695652174
7841,-0.189813778321409,stubbornness,random,0.2682608695652174
7842,0.6591649886905483,stubbornness,random,0.2682608695652174
7843,0.9598197175490214,stubbornness,random,0.2682608695652174
7844,0.9050831961428722,stubbornness,random,0.2682608695652174
7845,0.9880751397556256,stubbornness,random,0.2682608695652174
7846,0.7839937964868394,stubbornness,random,0.2682608695652174
7847,0.9872698806388488,stubbornness,random,0.2682608695652174
7848,0.3574529595486767,stubbornness,random,0.2682608695652174
7849,0.9626525937051398,stubbornness,random,0.2682608695652174
7850,0.9203183925304718,stubbornness,random,0.2682608695652174
7851,0.5328566993233529,stubbornness,random,0.2682608695652174
7852,0.6989186242200303,stubbornness,random,0.2682608695652174
7853,0.9947854782896663,stubbornness,random,0.2682608695652174
7854,0.930598883038914,stubbornness,random,0.2682608695652174
7855,0.9956011152209008,stubbornness,random,0.2682608695652174
7856,0.9952049660031156,stubbornness,random,0.2682608695652174
7857,0.8421290976488708,stubbornness,random,0.2682608695652174
7858,0.7653486095451207,stubbornness,random,0.2682608695652174
7859,0.4181816558465475,stubbornness,random,0.2682608695652174
7860,-0.9008916649941532,stubbornness,random,0.2682608695652174
7861,0.9957934921761736,stubbornness,random,0.2682608695652174
7862,0.3412309090917697,stubbornness,random,0.2682608695652174
7863,-0.1129962244400549,stubbornness,random,0.2682608695652174
7864,0.961734495956939,stubbornness,random,0.2682608695652174
7865,0.9917406433467482,stubbornness,random,0.2682608695652174
7866,0.9969876628634166,stubbornness,random,0.2682608695652174
7867,0.9751583663283476,stubbornness,random,0.2682608695652174
7868,0.99461416781823,stubbornness,random,0.2682608695652174
7869,0.99582922527431,stubbornness,random,0.2682608695652174
7870,0.9629587520060672,stubbornness,random,0.2682608695652174
7871,0.6540120444077396,stubbornness,random,0.2682608695652174
7872,0.829564499207949,stubbornness,random,0.2682608695652174
7873,0.5423919434882071,stubbornness,random,0.2682608695652174
7874,0.990903145462812,stubbornness,random,0.2682608695652174
7875,0.9626478306752247,stubbornness,random,0.2682608695652174
7876,0.9956382129709128,stubbornness,random,0.2682608695652174
7877,0.971919023418198,stubbornness,random,0.2682608695652174
7878,0.9443780888885782,stubbornness,random,0.2682608695652174
7879,0.7479443168773654,stubbornness,random,0.2682608695652174
7880,0.9962307704081806,stubbornness,random,0.2682608695652174
7881,0.9566264397425216,stubbornness,random,0.2682608695652174
7882,0.996302413165882,stubbornness,random,0.2682608695652174
7883,0.9295057121826308,stubbornness,random,0.2682608695652174
7884,0.9672060680179428,stubbornness,random,0.2682608695652174
7885,-0.991698525526426,stubbornness,random,0.2682608695652174
7886,0.7909517783553912,stubbornness,random,0.2682608695652174
7887,0.9559827891743076,stubbornness,random,0.2682608695652174
7888,0.9932648405724268,stubbornness,random,0.2682608695652174
7889,0.993991209424543,stubbornness,random,0.2682608695652174
7890,0.8156356410815432,stubbornness,random,0.2682608695652174
7891,0.7980443347730803,stubbornness,random,0.2682608695652174
7892,0.1258242355525932,stubbornness,random,0.2682608695652174
7893,0.979466417887071,stubbornness,random,0.2682608695652174
7894,0.915022048876238,stubbornness,random,0.2682608695652174
7895,0.5170984141086222,stubbornness,random,0.2682608695652174
7896,0.6129375997207663,stubbornness,random,0.2682608695652174
7897,0.8711455733430835,stubbornness,random,0.2682608695652174
7898,0.9971527087407254,stubbornness,random,0.2682608695652174
7899,0.994484965543441,stubbornness,random,0.2682608695652174
7900,0.9864195415260114,stubbornness,random,0.271571906354515
7901,0.9965236275610064,stubbornness,random,0.271571906354515
7902,0.923094046844495,stubbornness,random,0.271571906354515
7903,0.9380183572643404,stubbornness,random,0.271571906354515
7904,0.8120217008188046,stubbornness,random,0.271571906354515
7905,0.9759069884275492,stubbornness,random,0.271571906354515
7906,0.9263434122006804,stubbornness,random,0.271571906354515
7907,0.9858750846720684,stubbornness,random,0.271571906354515
7908,0.9802819185347064,stubbornness,random,0.271571906354515
7909,0.8326235909334648,stubbornness,random,0.271571906354515
7910,0.934444098700644,stubbornness,random,0.271571906354515
7911,0.2757048622366579,stubbornness,random,0.271571906354515
7912,0.9955099712219658,stubbornness,random,0.271571906354515
7913,0.971635268573808,stubbornness,random,0.271571906354515
7914,0.3774087840233264,stubbornness,random,0.271571906354515
7915,0.9959183939110996,stubbornness,random,0.271571906354515
7916,0.9700867871604896,stubbornness,random,0.271571906354515
7917,0.9969750260154164,stubbornness,random,0.271571906354515
7918,0.7986190588806635,stubbornness,random,0.271571906354515
7919,0.8316919016599074,stubbornness,random,0.271571906354515
7920,0.9780805033426228,stubbornness,random,0.271571906354515
7921,0.949064354768428,stubbornness,random,0.271571906354515
7922,0.7276195289592304,stubbornness,random,0.271571906354515
7923,0.8708214293350031,stubbornness,random,0.271571906354515
7924,0.8244268718258281,stubbornness,random,0.271571906354515
7925,0.9369179358611572,stubbornness,random,0.271571906354515
7926,0.9941651819341302,stubbornness,random,0.271571906354515
7927,0.9806881269661012,stubbornness,random,0.271571906354515
7928,0.7952499250430299,stubbornness,random,0.271571906354515
7929,0.6760730414772097,stubbornness,random,0.271571906354515
7930,0.6936258476545841,stubbornness,random,0.271571906354515
7931,0.9928454193221492,stubbornness,random,0.271571906354515
7932,0.9238068130819894,stubbornness,random,0.271571906354515
7933,0.9949692058223548,stubbornness,random,0.271571906354515
7934,0.9957606472295794,stubbornness,random,0.271571906354515
7935,0.8332291219226863,stubbornness,random,0.271571906354515
7936,0.9947858558446752,stubbornness,random,0.271571906354515
7937,0.9959842945603784,stubbornness,random,0.271571906354515
7938,0.9437552158736134,stubbornness,random,0.271571906354515
7939,0.9782890558096092,stubbornness,random,0.271571906354515
7940,0.9972635602861424,stubbornness,random,0.271571906354515
7941,0.9946066575905516,stubbornness,random,0.271571906354515
7942,0.8766732278782383,stubbornness,random,0.271571906354515
7943,0.5487640396626822,stubbornness,random,0.271571906354515
7944,0.9493148189906616,stubbornness,random,0.271571906354515
7945,0.8288489132641608,stubbornness,random,0.271571906354515
7946,0.9820635339557552,stubbornness,random,0.271571906354515
7947,0.9951809922342416,stubbornness,random,0.271571906354515
7948,0.6015977911019775,stubbornness,random,0.271571906354515
7949,0.8377503548621158,stubbornness,random,0.271571906354515
7950,0.6759959493103873,stubbornness,random,0.271571906354515
7951,-0.9897837466429296,stubbornness,random,0.271571906354515
7952,0.9958813361336832,stubbornness,random,0.271571906354515
7953,0.8799102290761683,stubbornness,random,0.271571906354515
7954,0.7547598045115819,stubbornness,random,0.271571906354515
7955,0.428904101100462,stubbornness,random,0.271571906354515
7956,0.9666985953186372,stubbornness,random,0.271571906354515
7957,0.9960471765854728,stubbornness,random,0.271571906354515
7958,0.6790719317822839,stubbornness,random,0.271571906354515
7959,0.952020590463201,stubbornness,random,0.271571906354515
7960,-0.9826490156640626,stubbornness,random,0.271571906354515
7961,0.6861824412023508,stubbornness,random,0.271571906354515
7962,0.5468024897294822,stubbornness,random,0.271571906354515
7963,0.9202104353864984,stubbornness,random,0.271571906354515
7964,0.4464466256915712,stubbornness,random,0.271571906354515
7965,0.9952013679044824,stubbornness,random,0.271571906354515
7966,-0.5807586948811982,stubbornness,random,0.271571906354515
7967,0.8686754379144075,stubbornness,random,0.271571906354515
7968,0.9667394645921056,stubbornness,random,0.271571906354515
7969,-0.056137163012269,stubbornness,random,0.271571906354515
7970,0.4970627312110022,stubbornness,random,0.271571906354515
7971,0.4634863113750128,stubbornness,random,0.271571906354515
7972,0.9927989627034433,stubbornness,random,0.271571906354515
7973,0.8428657475974387,stubbornness,random,0.271571906354515
7974,0.8625678848996536,stubbornness,random,0.271571906354515
7975,0.261239263173342,stubbornness,random,0.271571906354515
7976,0.995953496114499,stubbornness,random,0.271571906354515
7977,0.92994745286168,stubbornness,random,0.271571906354515
7978,0.6483459837732807,stubbornness,random,0.271571906354515
7979,0.9666498880379456,stubbornness,random,0.271571906354515
7980,0.2137005720844675,stubbornness,random,0.271571906354515
7981,0.9910976225484546,stubbornness,random,0.271571906354515
7982,0.9388803237605567,stubbornness,random,0.271571906354515
7983,0.8994259747204241,stubbornness,random,0.271571906354515
7984,0.994951829860842,stubbornness,random,0.271571906354515
7985,0.995751217417311,stubbornness,random,0.271571906354515
7986,0.8457480821001474,stubbornness,random,0.271571906354515
7987,0.9971336964373806,stubbornness,random,0.271571906354515
7988,0.6043687015247908,stubbornness,random,0.271571906354515
7989,0.5850525424956948,stubbornness,random,0.271571906354515
7990,-0.6825112205781965,stubbornness,random,0.271571906354515
7991,0.9826433207685948,stubbornness,random,0.271571906354515
7992,-0.2578605952007031,stubbornness,random,0.271571906354515
7993,0.6292376433262413,stubbornness,random,0.271571906354515
7994,0.994982809840332,stubbornness,random,0.271571906354515
7995,-0.8676094835706343,stubbornness,random,0.271571906354515
7996,0.6841344736106981,stubbornness,random,0.271571906354515
7997,0.6628354009867291,stubbornness,random,0.271571906354515
7998,0.9446821892421748,stubbornness,random,0.271571906354515
7999,0.9651906980138788,stubbornness,random,0.271571906354515
8000,-0.2456901082664649,stubbornness,random,0.2748829431438127
8001,0.8248463690229602,stubbornness,random,0.2748829431438127
8002,0.9345601340635176,stubbornness,random,0.2748829431438127
8003,0.822037259048662,stubbornness,random,0.2748829431438127
8004,0.9845202106267966,stubbornness,random,0.2748829431438127
8005,0.9898120600655432,stubbornness,random,0.2748829431438127
8006,0.9954582093956824,stubbornness,random,0.2748829431438127
8007,0.4783261080079045,stubbornness,random,0.2748829431438127
8008,0.9308147743513006,stubbornness,random,0.2748829431438127
8009,-0.9791105157172404,stubbornness,random,0.2748829431438127
8010,0.7178528382608034,stubbornness,random,0.2748829431438127
8011,0.9205947887846478,stubbornness,random,0.2748829431438127
8012,0.7191935534747373,stubbornness,random,0.2748829431438127
8013,0.8607948617096602,stubbornness,random,0.2748829431438127
8014,0.9488458120386274,stubbornness,random,0.2748829431438127
8015,0.8597072369828885,stubbornness,random,0.2748829431438127
8016,0.8551981951476988,stubbornness,random,0.2748829431438127
8017,0.5678719502950597,stubbornness,random,0.2748829431438127
8018,-0.9923329922391728,stubbornness,random,0.2748829431438127
8019,0.863322292995894,stubbornness,random,0.2748829431438127
8020,0.972922245854148,stubbornness,random,0.2748829431438127
8021,0.9369261048163752,stubbornness,random,0.2748829431438127
8022,0.1045055665958813,stubbornness,random,0.2748829431438127
8023,0.9963886320686414,stubbornness,random,0.2748829431438127
8024,0.969058518225562,stubbornness,random,0.2748829431438127
8025,0.9949300833694232,stubbornness,random,0.2748829431438127
8026,0.9971428126754928,stubbornness,random,0.2748829431438127
8027,-0.810466339639565,stubbornness,random,0.2748829431438127
8028,0.1379214610008901,stubbornness,random,0.2748829431438127
8029,0.4674253568097389,stubbornness,random,0.2748829431438127
8030,0.9948587758980562,stubbornness,random,0.2748829431438127
8031,0.9629869932053164,stubbornness,random,0.2748829431438127
8032,0.7463567392958598,stubbornness,random,0.2748829431438127
8033,0.9657212928047816,stubbornness,random,0.2748829431438127
8034,0.8732970853250905,stubbornness,random,0.2748829431438127
8035,0.9278406673715373,stubbornness,random,0.2748829431438127
8036,-0.0988876280618593,stubbornness,random,0.2748829431438127
8037,0.979181200796066,stubbornness,random,0.2748829431438127
8038,0.0967105475554483,stubbornness,random,0.2748829431438127
8039,0.6550048792269977,stubbornness,random,0.2748829431438127
8040,0.9950800453002036,stubbornness,random,0.2748829431438127
8041,0.9965666608418718,stubbornness,random,0.2748829431438127
8042,0.9522723414955312,stubbornness,random,0.2748829431438127
8043,0.9404240901591936,stubbornness,random,0.2748829431438127
8044,0.9915998088757416,stubbornness,random,0.2748829431438127
8045,-0.7500772846520334,stubbornness,random,0.2748829431438127
8046,-0.984974675678467,stubbornness,random,0.2748829431438127
8047,0.9960991119977683,stubbornness,random,0.2748829431438127
8048,0.9949605885405348,stubbornness,random,0.2748829431438127
8049,0.9494588797354404,stubbornness,random,0.2748829431438127
8050,0.9721755542608322,stubbornness,random,0.2748829431438127
8051,0.9514787303644344,stubbornness,random,0.2748829431438127
8052,0.952104746632892,stubbornness,random,0.2748829431438127
8053,0.9956190881936036,stubbornness,random,0.2748829431438127
8054,0.994034031081014,stubbornness,random,0.2748829431438127
8055,0.9949881562852332,stubbornness,random,0.2748829431438127
8056,0.9221626436327894,stubbornness,random,0.2748829431438127
8057,0.9969767170163064,stubbornness,random,0.2748829431438127
8058,0.5758650429020065,stubbornness,random,0.2748829431438127
8059,0.983189074303845,stubbornness,random,0.2748829431438127
8060,0.9798000129291264,stubbornness,random,0.2748829431438127
8061,0.989384730686162,stubbornness,random,0.2748829431438127
8062,0.8351562993197702,stubbornness,random,0.2748829431438127
8063,0.7695917102697659,stubbornness,random,0.2748829431438127
8064,0.9329810042630068,stubbornness,random,0.2748829431438127
8065,0.9879342894039967,stubbornness,random,0.2748829431438127
8066,0.8586942159985679,stubbornness,random,0.2748829431438127
8067,0.9646082602113832,stubbornness,random,0.2748829431438127
8068,0.7942940653189986,stubbornness,random,0.2748829431438127
8069,0.907309630964317,stubbornness,random,0.2748829431438127
8070,0.4194330619437352,stubbornness,random,0.2748829431438127
8071,0.9770402981257496,stubbornness,random,0.2748829431438127
8072,0.8172004844728425,stubbornness,random,0.2748829431438127
8073,0.9825388925794228,stubbornness,random,0.2748829431438127
8074,0.9667884608289448,stubbornness,random,0.2748829431438127
8075,0.9248555005250668,stubbornness,random,0.2748829431438127
8076,0.994401678248158,stubbornness,random,0.2748829431438127
8077,0.9749785748523034,stubbornness,random,0.2748829431438127
8078,0.9912843966704884,stubbornness,random,0.2748829431438127
8079,0.6406561666499394,stubbornness,random,0.2748829431438127
8080,-0.612793301966501,stubbornness,random,0.2748829431438127
8081,0.8114010263219118,stubbornness,random,0.2748829431438127
8082,0.9918188290054646,stubbornness,random,0.2748829431438127
8083,0.940615247279349,stubbornness,random,0.2748829431438127
8084,0.9581348965486512,stubbornness,random,0.2748829431438127
8085,0.1290075513685105,stubbornness,random,0.2748829431438127
8086,0.9075559922160368,stubbornness,random,0.2748829431438127
8087,0.9522224393007762,stubbornness,random,0.2748829431438127
8088,0.657633103640184,stubbornness,random,0.2748829431438127
8089,0.8879201842548561,stubbornness,random,0.2748829431438127
8090,0.9318023200390028,stubbornness,random,0.2748829431438127
8091,0.8392765254618716,stubbornness,random,0.2748829431438127
8092,0.952486320960002,stubbornness,random,0.2748829431438127
8093,0.8089720891137437,stubbornness,random,0.2748829431438127
8094,0.9951886533814728,stubbornness,random,0.2748829431438127
8095,0.9753863026054772,stubbornness,random,0.2748829431438127
8096,0.7117538960940455,stubbornness,random,0.2748829431438127
8097,0.9486875869771596,stubbornness,random,0.2748829431438127
8098,0.988145829164258,stubbornness,random,0.2748829431438127
8099,0.9677117343769578,stubbornness,random,0.2748829431438127
8100,0.9014980512426086,stubbornness,random,0.2781939799331103
8101,0.8934025638825053,stubbornness,random,0.2781939799331103
8102,0.9065767036818572,stubbornness,random,0.2781939799331103
8103,-0.7836793354798522,stubbornness,random,0.2781939799331103
8104,0.9914141478117018,stubbornness,random,0.2781939799331103
8105,0.9492713255826892,stubbornness,random,0.2781939799331103
8106,0.9425944686244035,stubbornness,random,0.2781939799331103
8107,0.1523821576974157,stubbornness,random,0.2781939799331103
8108,0.7886953726786985,stubbornness,random,0.2781939799331103
8109,-0.1319923107356255,stubbornness,random,0.2781939799331103
8110,0.3829625583218389,stubbornness,random,0.2781939799331103
8111,0.911330550126141,stubbornness,random,0.2781939799331103
8112,0.9339466714954058,stubbornness,random,0.2781939799331103
8113,-0.4795450428968136,stubbornness,random,0.2781939799331103
8114,0.9905418023311504,stubbornness,random,0.2781939799331103
8115,0.5847744785092652,stubbornness,random,0.2781939799331103
8116,0.990677257146193,stubbornness,random,0.2781939799331103
8117,0.9006807430028726,stubbornness,random,0.2781939799331103
8118,0.9961996638492469,stubbornness,random,0.2781939799331103
8119,-0.4114743480107887,stubbornness,random,0.2781939799331103
8120,0.9661822743141436,stubbornness,random,0.2781939799331103
8121,0.9785282453750976,stubbornness,random,0.2781939799331103
8122,0.994111173179785,stubbornness,random,0.2781939799331103
8123,0.9477461157524456,stubbornness,random,0.2781939799331103
8124,0.4779977122800148,stubbornness,random,0.2781939799331103
8125,0.8690644399566108,stubbornness,random,0.2781939799331103
8126,0.994808930707352,stubbornness,random,0.2781939799331103
8127,0.8938809181308,stubbornness,random,0.2781939799331103
8128,0.5595672903712903,stubbornness,random,0.2781939799331103
8129,0.8924924487592485,stubbornness,random,0.2781939799331103
8130,0.949060183374649,stubbornness,random,0.2781939799331103
8131,0.9953672098551158,stubbornness,random,0.2781939799331103
8132,0.9587254221265386,stubbornness,random,0.2781939799331103
8133,0.8605153160657898,stubbornness,random,0.2781939799331103
8134,0.9948167946654836,stubbornness,random,0.2781939799331103
8135,-0.5226243683865878,stubbornness,random,0.2781939799331103
8136,0.9960082260277604,stubbornness,random,0.2781939799331103
8137,0.1461299719392615,stubbornness,random,0.2781939799331103
8138,0.6546021772536341,stubbornness,random,0.2781939799331103
8139,0.5540072489083451,stubbornness,random,0.2781939799331103
8140,0.9645310349624072,stubbornness,random,0.2781939799331103
8141,0.9974574949927116,stubbornness,random,0.2781939799331103
8142,0.9835161241562036,stubbornness,random,0.2781939799331103
8143,0.9953571369888106,stubbornness,random,0.2781939799331103
8144,0.8470147906770316,stubbornness,random,0.2781939799331103
8145,0.9966908636109524,stubbornness,random,0.2781939799331103
8146,0.1847887484236681,stubbornness,random,0.2781939799331103
8147,0.9743530847430196,stubbornness,random,0.2781939799331103
8148,0.9960299883426452,stubbornness,random,0.2781939799331103
8149,0.9968554997523004,stubbornness,random,0.2781939799331103
8150,0.9403569063599224,stubbornness,random,0.2781939799331103
8151,0.9754949129436452,stubbornness,random,0.2781939799331103
8152,0.6135141708365487,stubbornness,random,0.2781939799331103
8153,0.9960721641871356,stubbornness,random,0.2781939799331103
8154,0.970885152415425,stubbornness,random,0.2781939799331103
8155,0.9953478996550624,stubbornness,random,0.2781939799331103
8156,0.9671640471632976,stubbornness,random,0.2781939799331103
8157,0.7731826357408377,stubbornness,random,0.2781939799331103
8158,0.097173401182007,stubbornness,random,0.2781939799331103
8159,0.9609535794011538,stubbornness,random,0.2781939799331103
8160,0.9616878557779904,stubbornness,random,0.2781939799331103
8161,0.956238077991008,stubbornness,random,0.2781939799331103
8162,0.9316471269100864,stubbornness,random,0.2781939799331103
8163,0.961352490385716,stubbornness,random,0.2781939799331103
8164,0.9613573302255026,stubbornness,random,0.2781939799331103
8165,0.8898498545749701,stubbornness,random,0.2781939799331103
8166,0.9093462928437192,stubbornness,random,0.2781939799331103
8167,0.9278534791796996,stubbornness,random,0.2781939799331103
8168,0.4755678785244865,stubbornness,random,0.2781939799331103
8169,0.584000438508104,stubbornness,random,0.2781939799331103
8170,0.9966864204218802,stubbornness,random,0.2781939799331103
8171,0.932942665745729,stubbornness,random,0.2781939799331103
8172,0.98970436091029,stubbornness,random,0.2781939799331103
8173,0.9238342286463984,stubbornness,random,0.2781939799331103
8174,-0.8294083714219393,stubbornness,random,0.2781939799331103
8175,0.469709073677335,stubbornness,random,0.2781939799331103
8176,0.8200810138452773,stubbornness,random,0.2781939799331103
8177,0.4733616142306049,stubbornness,random,0.2781939799331103
8178,0.8866884949555238,stubbornness,random,0.2781939799331103
8179,0.994964207943233,stubbornness,random,0.2781939799331103
8180,0.9674968092926018,stubbornness,random,0.2781939799331103
8181,0.6792803433119878,stubbornness,random,0.2781939799331103
8182,0.8673101838288769,stubbornness,random,0.2781939799331103
8183,0.9114636750323132,stubbornness,random,0.2781939799331103
8184,0.8416740141924038,stubbornness,random,0.2781939799331103
8185,0.99616482358658,stubbornness,random,0.2781939799331103
8186,0.9967558284015492,stubbornness,random,0.2781939799331103
8187,0.9962184264656118,stubbornness,random,0.2781939799331103
8188,0.3957107992928484,stubbornness,random,0.2781939799331103
8189,0.9895014055808334,stubbornness,random,0.2781939799331103
8190,0.9422099744227604,stubbornness,random,0.2781939799331103
8191,0.9642393983883598,stubbornness,random,0.2781939799331103
8192,0.972358727734406,stubbornness,random,0.2781939799331103
8193,0.5114331844936864,stubbornness,random,0.2781939799331103
8194,-0.9855591688883356,stubbornness,random,0.2781939799331103
8195,0.995763066342098,stubbornness,random,0.2781939799331103
8196,-0.9783658532868696,stubbornness,random,0.2781939799331103
8197,0.9825523247266288,stubbornness,random,0.2781939799331103
8198,0.9604371288511736,stubbornness,random,0.2781939799331103
8199,0.6943654557059474,stubbornness,random,0.2781939799331103
8200,-0.9917112918876771,stubbornness,random,0.281505016722408
8201,0.8615986631516983,stubbornness,random,0.281505016722408
8202,0.8979773483079863,stubbornness,random,0.281505016722408
8203,0.5555154918345532,stubbornness,random,0.281505016722408
8204,0.926051332595604,stubbornness,random,0.281505016722408
8205,0.9931535981467936,stubbornness,random,0.281505016722408
8206,0.9798439982854316,stubbornness,random,0.281505016722408
8207,0.9105931308264642,stubbornness,random,0.281505016722408
8208,0.9780926505734204,stubbornness,random,0.281505016722408
8209,0.99667317815005,stubbornness,random,0.281505016722408
8210,0.8993257998105689,stubbornness,random,0.281505016722408
8211,0.9713647400534188,stubbornness,random,0.281505016722408
8212,0.882729496951787,stubbornness,random,0.281505016722408
8213,0.9949213372214092,stubbornness,random,0.281505016722408
8214,0.9015662239293092,stubbornness,random,0.281505016722408
8215,0.995883895579676,stubbornness,random,0.281505016722408
8216,0.989984549669242,stubbornness,random,0.281505016722408
8217,0.9700960554386868,stubbornness,random,0.281505016722408
8218,0.9808186440878844,stubbornness,random,0.281505016722408
8219,0.9603115459247944,stubbornness,random,0.281505016722408
8220,0.9947080620190434,stubbornness,random,0.281505016722408
8221,0.9962383698931796,stubbornness,random,0.281505016722408
8222,0.850584809492265,stubbornness,random,0.281505016722408
8223,0.193980451018437,stubbornness,random,0.281505016722408
8224,0.9506716525727916,stubbornness,random,0.281505016722408
8225,0.9960679800729428,stubbornness,random,0.281505016722408
8226,0.9251203984208544,stubbornness,random,0.281505016722408
8227,-0.2546291529734097,stubbornness,random,0.281505016722408
8228,0.911264114111604,stubbornness,random,0.281505016722408
8229,0.9850085817327588,stubbornness,random,0.281505016722408
8230,0.9948343643305974,stubbornness,random,0.281505016722408
8231,0.9949885985153336,stubbornness,random,0.281505016722408
8232,0.9964674424183428,stubbornness,random,0.281505016722408
8233,0.8446799141516514,stubbornness,random,0.281505016722408
8234,0.9320244133151964,stubbornness,random,0.281505016722408
8235,0.9876172641271744,stubbornness,random,0.281505016722408
8236,0.9652394899960528,stubbornness,random,0.281505016722408
8237,0.980922546178476,stubbornness,random,0.281505016722408
8238,0.9765142361191964,stubbornness,random,0.281505016722408
8239,0.7918481476097765,stubbornness,random,0.281505016722408
8240,0.954906834227778,stubbornness,random,0.281505016722408
8241,0.9856910534069204,stubbornness,random,0.281505016722408
8242,0.2637352885571974,stubbornness,random,0.281505016722408
8243,0.9873174548440758,stubbornness,random,0.281505016722408
8244,0.9788115325747636,stubbornness,random,0.281505016722408
8245,0.9541599655354214,stubbornness,random,0.281505016722408
8246,0.9922326258238284,stubbornness,random,0.281505016722408
8247,0.9036446963503344,stubbornness,random,0.281505016722408
8248,0.9438004729796512,stubbornness,random,0.281505016722408
8249,0.9921335889186278,stubbornness,random,0.281505016722408
8250,0.9970494183782842,stubbornness,random,0.281505016722408
8251,-0.7801370160320164,stubbornness,random,0.281505016722408
8252,0.995930168289646,stubbornness,random,0.281505016722408
8253,0.8265768600207323,stubbornness,random,0.281505016722408
8254,0.9148945300835571,stubbornness,random,0.281505016722408
8255,0.8087428790071047,stubbornness,random,0.281505016722408
8256,0.9211840211346232,stubbornness,random,0.281505016722408
8257,0.986577272188003,stubbornness,random,0.281505016722408
8258,0.3179180003987058,stubbornness,random,0.281505016722408
8259,0.9511892548130836,stubbornness,random,0.281505016722408
8260,0.79606215689659,stubbornness,random,0.281505016722408
8261,-0.0778214016164967,stubbornness,random,0.281505016722408
8262,0.994454808911894,stubbornness,random,0.281505016722408
8263,0.3331708241224595,stubbornness,random,0.281505016722408
8264,-0.796028191217708,stubbornness,random,0.281505016722408
8265,0.9284790950200495,stubbornness,random,0.281505016722408
8266,0.941059888605854,stubbornness,random,0.281505016722408
8267,0.7558302673348359,stubbornness,random,0.281505016722408
8268,0.8330548712970384,stubbornness,random,0.281505016722408
8269,0.3398743637276917,stubbornness,random,0.281505016722408
8270,0.9944746006784224,stubbornness,random,0.281505016722408
8271,0.2396125857738303,stubbornness,random,0.281505016722408
8272,0.990901747265602,stubbornness,random,0.281505016722408
8273,0.9948062181918852,stubbornness,random,0.281505016722408
8274,0.94601852005243,stubbornness,random,0.281505016722408
8275,0.5072245045950696,stubbornness,random,0.281505016722408
8276,0.9522194263662164,stubbornness,random,0.281505016722408
8277,0.9861197498298556,stubbornness,random,0.281505016722408
8278,0.991755251824056,stubbornness,random,0.281505016722408
8279,0.9803653931187716,stubbornness,random,0.281505016722408
8280,0.7743538331130964,stubbornness,random,0.281505016722408
8281,0.6888707251961692,stubbornness,random,0.281505016722408
8282,0.9953455922050426,stubbornness,random,0.281505016722408
8283,0.8784273544632902,stubbornness,random,0.281505016722408
8284,0.9937472473703992,stubbornness,random,0.281505016722408
8285,0.0453321041253123,stubbornness,random,0.281505016722408
8286,0.420327580050744,stubbornness,random,0.281505016722408
8287,-0.1199231367930955,stubbornness,random,0.281505016722408
8288,-0.3012625065458998,stubbornness,random,0.281505016722408
8289,0.6393957577004838,stubbornness,random,0.281505016722408
8290,0.9969393001876168,stubbornness,random,0.281505016722408
8291,0.92074973224031,stubbornness,random,0.281505016722408
8292,0.8215486609150231,stubbornness,random,0.281505016722408
8293,0.9729162088969882,stubbornness,random,0.281505016722408
8294,0.9195358975671484,stubbornness,random,0.281505016722408
8295,0.9942749194282744,stubbornness,random,0.281505016722408
8296,0.4500391073596977,stubbornness,random,0.281505016722408
8297,0.8656622279832886,stubbornness,random,0.281505016722408
8298,0.5128020254289254,stubbornness,random,0.281505016722408
