state,parameter,scenario,value
-0.025006940580849762,stubbornness,random,0.023244147157190635
0.3769056336677179,stubbornness,random,0.023244147157190635
0.6252514543139734,stubbornness,random,0.023244147157190635
-0.07841597962414516,stubbornness,random,0.023244147157190635
0.11654448458286372,stubbornness,random,0.023244147157190635
-0.3654649786211862,stubbornness,random,0.023244147157190635
0.16459563129555677,stubbornness,random,0.023244147157190635
-0.6408381775476419,stubbornness,random,0.023244147157190635
-0.26567334797372283,stubbornness,random,0.023244147157190635
0.39410241438918187,stubbornness,random,0.023244147157190635
-0.34413371751937216,stubbornness,random,0.023244147157190635
-0.3440020571749693,stubbornness,random,0.023244147157190635
0.04822796399764392,stubbornness,random,0.023244147157190635
-0.5154536730917632,stubbornness,random,0.023244147157190635
0.029382273695211906,stubbornness,random,0.023244147157190635
-0.7814222814308738,stubbornness,random,0.023244147157190635
-0.7913301727213152,stubbornness,random,0.023244147157190635
0.05474773878086539,stubbornness,random,0.023244147157190635
-0.17844646858961172,stubbornness,random,0.023244147157190635
-0.3175479516750104,stubbornness,random,0.023244147157190635
-0.29529068423597093,stubbornness,random,0.023244147157190635
0.6361081356743715,stubbornness,random,0.023244147157190635
-0.232600198083466,stubbornness,random,0.023244147157190635
-0.40116261866500375,stubbornness,random,0.023244147157190635
-0.06510954115884238,stubbornness,random,0.023244147157190635
0.105883463406169,stubbornness,random,0.023244147157190635
0.2841262280045323,stubbornness,random,0.023244147157190635
0.25606495122787054,stubbornness,random,0.023244147157190635
0.06794537465589238,stubbornness,random,0.023244147157190635
0.6837951498457701,stubbornness,random,0.023244147157190635
-0.11785934982261026,stubbornness,random,0.023244147157190635
0.1331592672587828,stubbornness,random,0.023244147157190635
-0.5275878115917627,stubbornness,random,0.023244147157190635
0.28616346978199486,stubbornness,random,0.023244147157190635
-0.09308351141498897,stubbornness,random,0.023244147157190635
-0.43810370771744606,stubbornness,random,0.023244147157190635
-0.062109067470925275,stubbornness,random,0.023244147157190635
0.11930417020927242,stubbornness,random,0.023244147157190635
-0.1597238407767869,stubbornness,random,0.023244147157190635
0.2284501782886368,stubbornness,random,0.026555183946488294
-0.14929393784123884,stubbornness,random,0.026555183946488294
-0.4179010883152882,stubbornness,random,0.026555183946488294
0.20336417803002585,stubbornness,random,0.026555183946488294
-0.47623289250986883,stubbornness,random,0.026555183946488294
0.598816887421889,stubbornness,random,0.026555183946488294
-0.24332716456625705,stubbornness,random,0.026555183946488294
-0.2066714192450646,stubbornness,random,0.026555183946488294
0.285287495007883,stubbornness,random,0.026555183946488294
-0.4085974760009297,stubbornness,random,0.026555183946488294
0.33023111172959774,stubbornness,random,0.026555183946488294
-0.6518031594316138,stubbornness,random,0.026555183946488294
0.07358024007547559,stubbornness,random,0.026555183946488294
-0.08303736211352494,stubbornness,random,0.026555183946488294
0.14936047153525575,stubbornness,random,0.026555183946488294
-0.673466379561909,stubbornness,random,0.026555183946488294
0.4866701393338788,stubbornness,random,0.026555183946488294
-0.4303639032770965,stubbornness,random,0.026555183946488294
-0.49809955445837456,stubbornness,random,0.026555183946488294
-0.22479922212175898,stubbornness,random,0.026555183946488294
-0.47077760908697036,stubbornness,random,0.026555183946488294
-0.3976416871673375,stubbornness,random,0.026555183946488294
0.06196891058958282,stubbornness,random,0.026555183946488294
-0.7489208331971732,stubbornness,random,0.026555183946488294
0.6967993695652118,stubbornness,random,0.026555183946488294
-0.4046626897046473,stubbornness,random,0.026555183946488294
-0.33322212552739733,stubbornness,random,0.026555183946488294
-0.855086047119395,stubbornness,random,0.026555183946488294
-0.6077670493273476,stubbornness,random,0.026555183946488294
0.6030219405974511,stubbornness,random,0.026555183946488294
-0.2754352461085694,stubbornness,random,0.026555183946488294
0.32985979016085476,stubbornness,random,0.026555183946488294
0.2064891821033918,stubbornness,random,0.026555183946488294
-0.00708276205991637,stubbornness,random,0.026555183946488294
0.24762488034774166,stubbornness,random,0.026555183946488294
0.418827681971218,stubbornness,random,0.026555183946488294
0.49310456637415173,stubbornness,random,0.026555183946488294
-0.3709605558720172,stubbornness,random,0.026555183946488294
-0.5988977674628102,stubbornness,random,0.026555183946488294
0.23040640429745496,stubbornness,random,0.026555183946488294
0.023083530329499384,stubbornness,random,0.026555183946488294
-0.24728640956485065,stubbornness,random,0.026555183946488294
