state,state_std,political_climate,rewiring,mode,topology
-0.7531428008936905,0.6358459002488415,0.0,diff,biased,Twitter
-0.9928626360626978,0.012721605238829087,0.0,diff,biased,Twitter
-0.5760445730424805,0.78823583392986,0.0,diff,biased,Twitter
-0.7074546622760277,0.6706382534054062,0.0,diff,biased,Twitter
-0.9925699048331778,0.014145488163905241,0.0,diff,biased,Twitter
-0.9788357852858988,0.01834248371397068,0.0,diff,biased,Twitter
-0.5860702883804757,0.7783701037874521,0.0,diff,biased,Twitter
-0.9809014398416704,0.017376104574865162,0.0,diff,biased,Twitter
0.43560707499734985,0.8655222992806003,0.0,diff,biased,Twitter
-0.9919787538356214,0.06760996418553215,0.0,diff,biased,Twitter
-0.4484903096049248,0.8666096158721659,0.0,diff,biased,Twitter
-0.9773835182081732,0.01872715590149329,0.0,diff,biased,Twitter
-0.9760434091240521,0.01765703302231799,0.0,diff,biased,Twitter
-0.95246182653172,0.27060117660980726,0.0,diff,biased,Twitter
0.39308677953023435,0.8832837049632569,0.0,diff,biased,Twitter
-0.975800550973169,0.019099339103303685,0.0,diff,biased,Twitter
-0.7635177372311024,0.6171118573998204,0.0,diff,biased,Twitter
-0.9874038720752478,0.017780845872679685,0.0,diff,biased,Twitter
-0.9863132863472647,0.01595439684630281,0.0,diff,biased,Twitter
-0.9581276159615463,0.2683513986103156,0.0,diff,biased,Twitter
-0.971702010022032,0.1414402963486501,0.0,diff,biased,Twitter
-0.6695617816222412,0.7128439090351707,0.0,diff,biased,Twitter
-0.9839004650671096,0.017314672716368985,0.0,diff,biased,Twitter
-0.9468781160442562,0.289708517334913,0.0,diff,biased,cl
-0.6526929284050269,0.7266159146639168,0.0,diff,biased,cl
-0.17751981214222862,0.9495141803132009,0.0,diff,biased,cl
-0.905816319825953,0.39305288717883813,0.0,diff,biased,cl
-0.8508576419350942,0.4955261212494416,0.0,diff,biased,cl
-0.24163340207723732,0.9391095276609388,0.0,diff,biased,cl
-0.4257381561697711,0.8712073752557056,0.0,diff,biased,cl
-0.9952193219815466,0.011771377029449996,0.0,diff,biased,cl
-0.5454221995650337,0.810198333295795,0.0,diff,biased,cl
-0.9021495370354633,0.40095855688257664,0.0,diff,biased,cl
-0.7963418843737687,0.5790723084027716,0.0,diff,biased,cl
-0.5964371453198636,0.7740239007044663,0.0,diff,biased,cl
-0.8903207288899213,0.4230551557944134,0.0,diff,biased,cl
-0.9667606683948651,0.23264053906173268,0.0,diff,biased,cl
-0.7670385850591387,0.6157303697755976,0.0,diff,biased,cl
-0.9875789177881633,0.12458678238252856,0.0,diff,biased,cl
-0.6359549875157003,0.737617454406651,0.0,diff,biased,cl
-0.8797935520288331,0.4489078198029389,0.0,diff,biased,cl
-0.9248966361302283,0.35856435931161346,0.0,diff,biased,cl
-0.6936635673293362,0.6940996927220134,0.0,diff,biased,cl
-0.8977903450332133,0.41406681267730455,0.0,diff,biased,cl
-0.8030461295456316,0.5711469884415661,0.0,diff,biased,cl
-0.25588163940317266,0.932808406433943,0.0,diff,biased,cl
0.2609426696324064,0.9336847615900721,0.0,diff,biased,cl
-0.9480693890876765,0.2902963249921411,0.0,diff,biased,cl
-0.8215967968698678,0.5370899422939935,0.0,diff,biased,cl
-0.4846425263948874,0.8458616637509877,0.0,diff,biased,cl
-0.31346217017389544,0.9180884174478344,0.0,diff,biased,cl
-0.725037611378024,0.6601615591812724,0.0,diff,biased,cl
0.16383187926843668,0.9603092508735874,0.0,diff,biased,cl
-0.9603168469526532,0.24028529595985434,0.0,diff,biased,FB
-0.9894595264753769,0.042143754037301216,0.0,diff,biased,FB
-0.9676569901627423,0.2040401167127377,0.0,diff,biased,FB
-0.8652087224476974,0.46359404428961387,0.0,diff,biased,FB
-0.9716649464180056,0.04976659582699631,0.0,diff,biased,FB
-0.9696875968109064,0.19668396323082019,0.0,diff,biased,FB
-0.9473250553543611,0.2946091175250723,0.0,diff,biased,FB
-0.7744999847924633,0.6034763377807821,0.0,diff,biased,FB
-0.9091822694283456,0.3802096713283423,0.0,diff,biased,FB
-0.9206708627642048,0.34666324076307825,0.0,diff,biased,FB
-0.858978230099247,0.4803291498910737,0.0,diff,biased,FB
-0.8565980921464383,0.4839949616997067,0.0,diff,biased,FB
-0.8115449568007665,0.5563754105177459,0.0,diff,biased,FB
-0.9710783064421059,0.20159356992046118,0.0,diff,biased,FB
-0.9611941811412933,0.19543937621805219,0.0,diff,biased,FB
-0.9583775326766398,0.25059486381275536,0.0,diff,biased,FB
-0.9642404556273015,0.20904339418538112,0.0,diff,biased,FB
-0.981600388972465,0.023379093157909037,0.0,diff,biased,FB
-0.9757041048174409,0.18191978087986016,0.0,diff,biased,FB
-0.982047836258735,0.08463713744124818,0.0,diff,biased,FB
-0.764732845755193,0.6186508517505144,0.0,diff,biased,FB
-0.8782806571765394,0.4467997271041763,0.0,diff,biased,FB
-0.9558870421066716,0.2624910842713757,0.0,diff,biased,FB
-0.3979322196794094,0.8807208404170426,0.0,diff,biased,FB
-0.9751651682178112,0.15353474675123338,0.0,diff,biased,FB
-0.5867586986603792,0.7771061854365566,0.0,diff,biased,FB
-0.9397638633527029,0.306158894980049,0.0,diff,biased,FB
-0.9021361325890055,0.39398693647246996,0.0,diff,biased,FB
-0.9901291355892115,0.043369754824370624,0.0,diff,biased,FB
-0.9757541737394708,0.16334671337737514,0.0,diff,biased,FB
-0.9711850131428921,0.10006915572592018,0.0,same,biased,DPAH
-0.9744146351413957,0.0715981946762938,0.0,same,biased,DPAH
-0.9871080230005209,0.11122619793898494,0.0,same,biased,DPAH
-0.9727942767411963,0.01569904453715753,0.0,same,biased,DPAH
-0.9714755025355467,0.0719777859613148,0.0,same,biased,DPAH
-0.9582650484927245,0.16727935300405208,0.0,same,biased,DPAH
-0.9731832906703929,0.01535656776696919,0.0,same,biased,DPAH
-0.9910740399584905,0.07129131130012455,0.0,same,biased,DPAH
-0.9758336509764339,0.0158027909129399,0.0,same,biased,DPAH
-0.9752798832502911,0.015278739860977896,0.0,same,biased,DPAH
-0.9787234538746088,0.015360487990431883,0.0,same,biased,DPAH
-0.986574340677794,0.013871615730293201,0.0,same,biased,DPAH
-0.9732611785800038,0.01639561896106439,0.0,same,biased,DPAH
-0.9713787439163124,0.09986722073632283,0.0,same,biased,DPAH
-0.9846897385168839,0.07159592279863208,0.0,same,biased,DPAH
-0.9494443834438626,0.24108773083034302,0.0,same,biased,DPAH
-0.9916772137416969,0.07250669167776215,0.0,same,biased,DPAH
0.992749039459641,0.07397364491753575,0.0,same,biased,DPAH
-0.9714292739345103,0.07133264180965672,0.0,same,biased,DPAH
-0.9882875521695295,0.01652760483638507,0.0,same,biased,DPAH
-0.9719479098209319,0.07186359453026013,0.0,same,biased,DPAH
-0.9730156201926873,0.01538231816106415,0.0,same,biased,DPAH
-0.9842196493179947,0.11890318364400268,0.0,same,biased,DPAH
-0.9821051261642828,0.10016421607963845,0.0,same,biased,DPAH
-0.9704187443987905,0.09980568731722365,0.0,same,biased,DPAH
-0.9722849383381026,0.07154907425696361,0.0,same,biased,DPAH
-0.974136599691272,0.09992756342811887,0.0,same,biased,DPAH
-0.9479299419340443,0.21658649343003247,0.0,same,biased,DPAH
-0.5404961228000417,0.8167848310686102,0.0,same,biased,DPAH
-0.9428261808441115,0.3064939302781987,0.0,same,biased,DPAH
-0.9733916402041416,0.0718983987537348,0.0,same,biased,Twitter
-0.9880058230132253,0.10865912875089016,0.0,same,biased,Twitter
-0.9779758958249315,0.18756307753143464,0.0,same,biased,Twitter
-0.730114352437513,0.6637838302619982,0.0,same,biased,Twitter
-0.9861937687487219,0.07187948889574082,0.0,same,biased,Twitter
-0.9903792889483882,0.10108766868586877,0.0,same,biased,Twitter
-0.9943966333811554,0.014063562927704438,0.0,same,biased,Twitter
-0.9500094316870021,0.2585414444403172,0.0,same,biased,Twitter
-0.8502680863871123,0.49784009642808563,0.0,same,biased,Twitter
-0.2593982500568518,0.9327279058454468,0.0,same,biased,Twitter
-0.9774221021398105,0.015941669314097247,0.0,same,biased,Twitter
-0.9616175660787606,0.2267265045492481,0.0,same,biased,Twitter
-0.9763033723143136,0.016680383150838436,0.0,same,biased,Twitter
-0.97251988068516,0.20042065338808643,0.0,same,biased,Twitter
-0.9034013778562794,0.40417785965137376,0.0,same,biased,Twitter
-0.9806459814972676,0.1009692849474123,0.0,same,biased,Twitter
-0.8231049626239217,0.5446048143262706,0.0,same,biased,Twitter
-0.9759125321247776,0.1694606496736091,0.0,same,biased,Twitter
-0.9892650740066848,0.07206021508620795,0.0,same,biased,Twitter
-0.9726441635728995,0.1416834285028148,0.0,same,biased,Twitter
-0.9808924983558832,0.14464732358683494,0.0,same,biased,Twitter
-0.9931753079939954,0.016486068456198794,0.0,same,biased,Twitter
-0.9867559704103681,0.13010776986244885,0.0,same,biased,Twitter
-0.9382474494319623,0.31013051752630205,0.0,same,biased,Twitter
-0.9779041489974792,0.01574354135127437,0.0,same,biased,Twitter
-0.9547542625544265,0.2730529433958728,0.0,same,biased,Twitter
-0.9825327030051201,0.07218859257156808,0.0,same,biased,Twitter
-0.9749618100693184,0.18390273527802065,0.0,same,biased,Twitter
-0.1371141184625657,0.9560192177703791,0.0,same,biased,Twitter
-0.9903248232801779,0.07196012362270761,0.0,same,biased,Twitter
-0.9903294361209107,0.10015870218910713,0.0,same,biased,cl
-0.9560048435157493,0.2678539195690502,0.0,same,biased,cl
-0.9285574533205121,0.3408657469457205,0.0,same,biased,cl
-0.9898510907528444,0.01324388451799537,0.0,same,biased,cl
-0.9904481918683962,0.07155228457977163,0.0,same,biased,cl
-0.9838362203148082,0.014888805360223032,0.0,same,biased,cl
-0.9535569305565584,0.27472973365231557,0.0,same,biased,cl
-0.988208006964926,0.01282357697156449,0.0,same,biased,cl
-0.9941405551327602,0.012203009851666164,0.0,same,biased,cl
-0.9919877086122447,0.07610422978086631,0.0,same,biased,cl
-0.9957309789431673,0.011934516608855887,0.0,same,biased,cl
-0.9744772154375667,0.016627158631580333,0.0,same,biased,cl
-0.981023238674593,0.015238281287884483,0.0,same,biased,cl
-0.9905853292313764,0.07177846806762751,0.0,same,biased,cl
-0.9949020557539049,0.01281920959190649,0.0,same,biased,cl
-0.9911263481324835,0.012414283253062992,0.0,same,biased,cl
-0.8438529707691863,0.5089046152563984,0.0,same,biased,cl
-0.9931663423143263,0.011297824849645326,0.0,same,biased,cl
-0.9868338124043694,0.09351287906410184,0.0,same,biased,cl
-0.9860794210568347,0.10030172945370447,0.0,same,biased,cl
-0.9875665362116622,0.013362229566188316,0.0,same,biased,cl
-0.8055973982709884,0.562120806030611,0.0,same,biased,cl
-0.9897991299553948,0.013161305493188676,0.0,same,biased,cl
-0.9905763139764164,0.07137295054608717,0.0,same,biased,cl
-0.9592045538263863,0.2566715811992212,0.0,same,biased,cl
-0.9949089527721864,0.01392098484100699,0.0,same,biased,cl
-0.9928484441770941,0.011350118572462166,0.0,same,biased,cl
-0.9920999325741685,0.011413451656904633,0.0,same,biased,cl
-0.9916029652194339,0.013207531591125888,0.0,same,biased,cl
-0.9912402679996231,0.014771672737663494,0.0,same,biased,cl
-0.9832252455944599,0.034044323800577536,0.0,same,biased,FB
-0.9875451135451652,0.10254706035749567,0.0,same,biased,FB
-0.9840660991819332,0.11134887792705367,0.0,same,biased,FB
-0.9886803467884524,0.08173209331471526,0.0,same,biased,FB
-0.9768044058492488,0.16634550892596878,0.0,same,biased,FB
-0.9920533075069916,0.03899648464612681,0.0,same,biased,FB
-0.9816171252566543,0.14058755941322781,0.0,same,biased,FB
-0.9883059747397891,0.03381920257083865,0.0,same,biased,FB
-0.9917487602836988,0.035356270870415145,0.0,same,biased,FB
-0.9907352121522632,0.03894234654102469,0.0,same,biased,FB
-0.9894962557259832,0.07405745945026573,0.0,same,biased,FB
-0.7745810152710022,0.5954468886690224,0.0,same,biased,FB
-0.9925302251702294,0.047318083860306795,0.0,same,biased,FB
-0.9635995949922822,0.2215941333753713,0.0,same,biased,FB
-0.9905098602293781,0.08028845298745912,0.0,same,biased,FB
-0.9900981754495688,0.07806554032011795,0.0,same,biased,FB
-0.9787237514470252,0.15864732426840497,0.0,same,biased,FB
-0.9802224007095564,0.15545396233458245,0.0,same,biased,FB
-0.9898164422740373,0.03834270963233986,0.0,same,biased,FB
-0.9393979696753426,0.31228066469772664,0.0,same,biased,FB
-0.9820606527431567,0.11537705967466562,0.0,same,biased,FB
-0.9447391504889547,0.2942419303069163,0.0,same,biased,FB
-0.9921289168746984,0.04666263553788895,0.0,same,biased,FB
-0.9871181781041966,0.027234101414015208,0.0,same,biased,FB
-0.9896849079654371,0.08420257540911195,0.0,same,biased,FB
-0.98999481486809,0.0779144078805675,0.0,same,biased,FB
-0.9951323115948151,0.013419086932583714,0.0,same,biased,FB
-0.9881296028343316,0.08660392652127717,0.0,same,biased,FB
-0.9812839372673371,0.12300135709227956,0.0,same,biased,FB
-0.9920018969310604,0.07227058334050808,0.0,same,biased,FB
-0.9770899248124938,0.01694636811550622,0.0,diff,bridge,DPAH
-0.9799152821206962,0.01513936187661296,0.0,diff,bridge,DPAH
-0.9705072668428452,0.02019407006492294,0.0,diff,bridge,DPAH
-0.8114762099885611,0.555397471970287,0.0,diff,bridge,DPAH
-0.7452626109464524,0.6391173195328349,0.0,diff,bridge,DPAH
-0.9351869050107757,0.32795947875673503,0.0,diff,bridge,DPAH
-0.9767644310748207,0.017905189406530582,0.0,diff,bridge,DPAH
-0.9726022937299558,0.016925354828014258,0.0,diff,bridge,DPAH
-0.9865711451943951,0.014960242800107536,0.0,diff,bridge,DPAH
0.13665206569859964,0.958415612350797,0.0,diff,bridge,DPAH
-0.028827964929454667,0.9655301974422302,0.0,diff,bridge,DPAH
-0.9959803802352641,0.010698632422902287,0.0,diff,bridge,DPAH
-0.4566762329448211,0.8587221795070303,0.0,diff,bridge,DPAH
-0.6747729181147993,0.707157844105852,0.0,diff,bridge,DPAH
0.29303817028867846,0.921802481057423,0.0,diff,bridge,DPAH
-0.8168386816024418,0.5428640568480547,0.0,diff,bridge,DPAH
-0.46572727400852215,0.8534897542796465,0.0,diff,bridge,DPAH
-0.9244597528519671,0.3506009785173171,0.0,diff,bridge,DPAH
-0.8704263554210165,0.4643901739440691,0.0,diff,bridge,DPAH
-0.6198406740902338,0.7607688437376748,0.0,diff,bridge,DPAH
-0.11457669938089123,0.958434897632632,0.0,diff,bridge,DPAH
0.287891383434588,0.9261985244122457,0.0,diff,bridge,DPAH
-0.9803056098151356,0.016874370045782305,0.0,diff,bridge,DPAH
-0.9956852529633237,0.012710764166288087,0.0,diff,bridge,DPAH
-0.9714930762063034,0.017869424171882885,0.0,diff,bridge,DPAH
-0.9792188323185613,0.0184968617983112,0.0,diff,bridge,DPAH
-0.4258710721147378,0.8729359205472013,0.0,diff,bridge,DPAH
-0.8352667617106326,0.5258206404434801,0.0,diff,bridge,DPAH
-0.9824454562189979,0.014432213777839415,0.0,diff,bridge,DPAH
-0.8617350971806111,0.4826118077204225,0.0,diff,bridge,DPAH
-0.973607232837802,0.20061658980549837,0.0,diff,bridge,Twitter
-0.9168542578575043,0.37802433276855407,0.0,diff,bridge,Twitter
-0.9750934743676115,0.017464484621411664,0.0,diff,bridge,Twitter
-0.9826196486696495,0.1445506523795571,0.0,diff,bridge,Twitter
-0.9723288157098721,0.18686255370322816,0.0,diff,bridge,Twitter
-0.9870628469594802,0.10120594844935182,0.0,diff,bridge,Twitter
-0.9928267691396557,0.015193439242114384,0.0,diff,bridge,Twitter
-0.9617021770944835,0.24532837683793338,0.0,diff,bridge,Twitter
-0.8562748327067646,0.4806765538891881,0.0,diff,bridge,Twitter
-0.9153150771487575,0.3717924370985883,0.0,diff,bridge,Twitter
-0.9668252124012172,0.14646853571063975,0.0,diff,bridge,Twitter
-0.5635383682001665,0.78884974278928,0.0,diff,bridge,Twitter
-0.9878247760690212,0.12351244647782557,0.0,diff,bridge,Twitter
-0.9877195028590396,0.01621745389107415,0.0,diff,bridge,Twitter
-0.9762417935762913,0.18785034834846653,0.0,diff,bridge,Twitter
-0.8455766875596971,0.5058037938810198,0.0,diff,bridge,Twitter
-0.6595715632838469,0.7190737831238585,0.0,diff,bridge,Twitter
-0.8419126249743227,0.5108653189250992,0.0,diff,bridge,Twitter
-0.9008101140093249,0.4013075184624701,0.0,diff,bridge,Twitter
-0.9902613304920758,0.01442999831910824,0.0,diff,bridge,Twitter
-0.8797606910920687,0.441514622919287,0.0,diff,bridge,Twitter
-0.8296369474693092,0.5239930618465156,0.0,diff,bridge,Twitter
-0.9204414183837035,0.363960049039645,0.0,diff,bridge,Twitter
-0.8944947949216177,0.42388931609535124,0.0,diff,bridge,Twitter
-0.29636509534008393,0.922773413532417,0.0,diff,bridge,Twitter
-0.9870943501321525,0.015229847819130192,0.0,diff,bridge,Twitter
-0.9606788580501395,0.24575755243082673,0.0,diff,bridge,Twitter
-0.9944673912916512,0.015275174345900554,0.0,diff,bridge,Twitter
-0.6618915545633428,0.7196566682653697,0.0,diff,bridge,Twitter
-0.6198402711558713,0.7549439933179295,0.0,diff,bridge,Twitter
-0.9896773096359603,0.10100967858678082,0.0,diff,bridge,cl
-0.7164647210362739,0.6652588419808934,0.0,diff,bridge,cl
-0.7717082346469232,0.6056587212800721,0.0,diff,bridge,cl
-0.3249202149821446,0.9152085287130255,0.0,diff,bridge,cl
-0.7829976384810251,0.5980327419515585,0.0,diff,bridge,cl
-0.9191268457990293,0.36465287043812833,0.0,diff,bridge,cl
-0.9665951244027434,0.22596340418819033,0.0,diff,bridge,cl
-0.9828297646225437,0.014766503064466568,0.0,diff,bridge,cl
-0.9944856038954413,0.013484542904925614,0.0,diff,bridge,cl
-0.9752081202203936,0.19039394840037005,0.0,diff,bridge,cl
-0.49222208961913894,0.8402861729093118,0.0,diff,bridge,cl
-0.6671053119635562,0.7156567588399871,0.0,diff,bridge,cl
-0.9256713907674129,0.3477849937084682,0.0,diff,bridge,cl
-0.7204114078223134,0.6664338692412822,0.0,diff,bridge,cl
-0.6775355247732548,0.7073607134192891,0.0,diff,bridge,cl
-0.9096025053938089,0.3905185938443234,0.0,diff,bridge,cl
-0.7640478232556535,0.6155659515368496,0.0,diff,bridge,cl
-0.9307836920308525,0.3307489473524906,0.0,diff,bridge,cl
-0.9947453051171111,0.012394917912631198,0.0,diff,bridge,cl
-0.7680014168330707,0.6057613984652909,0.0,diff,bridge,cl
-0.7725454126771888,0.6110134709899585,0.0,diff,bridge,cl
-0.9251288370478074,0.3462906559389189,0.0,diff,bridge,cl
-0.9047298628091914,0.40390449174837584,0.0,diff,bridge,cl
-0.9313101897261399,0.343225543261825,0.0,diff,bridge,cl
-0.9860062206556693,0.12349086897907502,0.0,diff,bridge,cl
-0.9155367012028555,0.3714984309716883,0.0,diff,bridge,cl
-0.9162765615243086,0.37998346368275143,0.0,diff,bridge,cl
-0.9448235318427021,0.3006632897021112,0.0,diff,bridge,cl
-0.7839490091471624,0.5863725654857264,0.0,diff,bridge,cl
-0.3549632393603722,0.8965152884109258,0.0,diff,bridge,cl
-0.9676822014780645,0.2129476373142231,0.0,diff,bridge,FB
-0.9058717341334546,0.3982102841106363,0.0,diff,bridge,FB
-0.85108011779896,0.49382407396120154,0.0,diff,bridge,FB
-0.8432413308712062,0.5040179041981158,0.0,diff,bridge,FB
-0.9884602761263094,0.10275596872511006,0.0,diff,bridge,FB
-0.9843882455935977,0.12505457020450805,0.0,diff,bridge,FB
-0.9355402250308342,0.31789104716581573,0.0,diff,bridge,FB
-0.8554687600759956,0.49264783694956477,0.0,diff,bridge,FB
-0.9908713215552842,0.0677512477920047,0.0,diff,bridge,FB
-0.8996741875908011,0.4070336715167677,0.0,diff,bridge,FB
-0.7969397075153865,0.5795638879912928,0.0,diff,bridge,FB
-0.98765248027385,0.09024139989604962,0.0,diff,bridge,FB
-0.8077071725065975,0.5621186723686886,0.0,diff,bridge,FB
-0.913130967826646,0.38233105951399904,0.0,diff,bridge,FB
-0.9839309945637447,0.14513579001959925,0.0,diff,bridge,FB
-0.9724553686200728,0.19041192558673586,0.0,diff,bridge,FB
-0.8570599970655075,0.48002101062069374,0.0,diff,bridge,FB
-0.9028540235697871,0.399741380985721,0.0,diff,bridge,FB
-0.9746524025761505,0.19336537615442087,0.0,diff,bridge,FB
-0.9678460182563621,0.2113902277334653,0.0,diff,bridge,FB
-0.9771095810897721,0.1366280809231353,0.0,diff,bridge,FB
-0.953242727018225,0.26671739132745176,0.0,diff,bridge,FB
-0.6674424070418601,0.7097057868687445,0.0,diff,bridge,FB
-0.9536574186521555,0.27258313535845036,0.0,diff,bridge,FB
-0.8183450765722258,0.5430007521430699,0.0,diff,bridge,FB
-0.954094775358292,0.2632607493915591,0.0,diff,bridge,FB
-0.9386114075356345,0.3055390560052268,0.0,diff,bridge,FB
-0.9792015672619899,0.1651598980989566,0.0,diff,bridge,FB
-0.9277491786724718,0.34624412742199717,0.0,diff,bridge,FB
-0.8580578775848521,0.4871839200318366,0.0,diff,bridge,FB
-0.946444485325391,0.2877270027717739,0.0,same,bridge,DPAH
-0.9909734160328469,0.01296603773602043,0.0,same,bridge,DPAH
-0.985168970678435,0.12359316917208074,0.0,same,bridge,DPAH
-0.9845235877455852,0.11869822085043658,0.0,same,bridge,DPAH
-0.9490991200938462,0.2761789287518176,0.0,same,bridge,DPAH
-0.8581896460913592,0.47737314214036225,0.0,same,bridge,DPAH
-0.9785091805310409,0.10036453028330472,0.0,same,bridge,DPAH
-0.9894617243635707,0.013646278016475949,0.0,same,bridge,DPAH
-0.8634881115868004,0.4714839982528768,0.0,same,bridge,DPAH
-0.981315376858098,0.015406806462508308,0.0,same,bridge,DPAH
-0.9793944189161388,0.10017877702811125,0.0,same,bridge,DPAH
-0.9794339579238133,0.07183748437310761,0.0,same,bridge,DPAH
-0.9746023212450798,0.01603495328839725,0.0,same,bridge,DPAH
-0.9106248086271178,0.3791123643609283,0.0,same,bridge,DPAH
-0.9742884079591417,0.016122409428351168,0.0,same,bridge,DPAH
-0.9739692996636155,0.12197423151184682,0.0,same,bridge,DPAH
-0.9734585773368676,0.20377644859405278,0.0,same,bridge,DPAH
-0.9757653025544049,0.12213322447184959,0.0,same,bridge,DPAH
-0.9751513792078508,0.07174044535814383,0.0,same,bridge,DPAH
-0.9925290640551395,0.07139689970106926,0.0,same,bridge,DPAH
-0.8828885084378171,0.4465804375516893,0.0,same,bridge,DPAH
-0.9708537774446827,0.10003394031054354,0.0,same,bridge,DPAH
-0.9799352352033348,0.015141716123108998,0.0,same,bridge,DPAH
-0.9823752836303057,0.07154833658070325,0.0,same,bridge,DPAH
-0.992545177913972,0.011264710900240019,0.0,same,bridge,DPAH
-0.9656957165043819,0.2258231840453873,0.0,same,bridge,DPAH
-0.9726181228051233,0.01569401265445979,0.0,same,bridge,DPAH
-0.991040224064864,0.013790703271069842,0.0,same,bridge,DPAH
-0.9686155826750948,0.21810207893014935,0.0,same,bridge,DPAH
-0.9829538979103384,0.14422646648063148,0.0,same,bridge,DPAH
-0.9607638868390103,0.23793574878901458,0.0,same,bridge,Twitter
-0.9893021265147558,0.014295264767697914,0.0,same,bridge,Twitter
-0.977023302408004,0.18777085164979973,0.0,same,bridge,Twitter
-0.989268827773854,0.1012575336346874,0.0,same,bridge,Twitter
-0.9760846938417181,0.0158176914115336,0.0,same,bridge,Twitter
-0.9892281328413911,0.1011403513604377,0.0,same,bridge,Twitter
-0.767353890328234,0.6110769340446146,0.0,same,bridge,Twitter
-0.9881141661885738,0.013338186959643606,0.0,same,bridge,Twitter
-0.9918648691312107,0.012309553319597363,0.0,same,bridge,Twitter
-0.9879065369627548,0.07234148223654432,0.0,same,bridge,Twitter
-0.9632819037804269,0.12246606035839194,0.0,same,bridge,Twitter
-0.9589911216946895,0.2493637509868037,0.0,same,bridge,Twitter
-0.9746774815872196,0.07228086894205955,0.0,same,bridge,Twitter
-0.9006539351117274,0.3906137594430792,0.0,same,bridge,Twitter
-0.9947993616570112,0.013166729004470369,0.0,same,bridge,Twitter
-0.9925648551272293,0.0720705649745528,0.0,same,bridge,Twitter
-0.9770421098637962,0.07194116911310666,0.0,same,bridge,Twitter
-0.995712628794062,0.009524701308528727,0.0,same,bridge,Twitter
-0.9942999815440022,0.011746314911476652,0.0,same,bridge,Twitter
-0.7096607158804727,0.6701400843814249,0.0,same,bridge,Twitter
-0.9881065537992555,0.10090539080581067,0.0,same,bridge,Twitter
-0.9683027968411826,0.21225285695528603,0.0,same,bridge,Twitter
-0.9860327191799536,0.12320232553606221,0.0,same,bridge,Twitter
-0.9906107130475836,0.07204123913181197,0.0,same,bridge,Twitter
-0.8271548763234347,0.5324726315024079,0.0,same,bridge,Twitter
-0.9858529100104001,0.14220542948934295,0.0,same,bridge,Twitter
-0.9877256784565561,0.07206708590850222,0.0,same,bridge,Twitter
-0.9919442285671257,0.0718473430007075,0.0,same,bridge,Twitter
-0.9125432520398783,0.3771720525308657,0.0,same,bridge,Twitter
-0.9850157205955417,0.07215380861932733,0.0,same,bridge,Twitter
-0.9892533545714844,0.09269577010340513,0.0,same,bridge,cl
-0.991934260151263,0.012940381147719166,0.0,same,bridge,cl
-0.9955402687829604,0.01204380984711447,0.0,same,bridge,cl
